SegmentName:,X-coord:,Y-coord:,Z-coord:,Area:,Elasticity:,Thickness:,Radius:,Type:,BC:,Total Nodes:
superior_mesenteric_artery,0.17444,-130.73,1039,26.8048256442576,400000,0.0018,2.921,Artery,,
superior_mesenteric_artery,-6.2447,-144.33,1017,24.0999052274822,400000,0.0018,2.7697,Artery,,
superior_mesenteric_artery,-7.348,-147.05,992.52,18.9545155582015,400000,0.0018,2.4563,Artery,,
superior_mesenteric_artery,-7.9132,-137.42,962.44,12.3760876145876,400000,0.0018,1.9848,Artery,,
superior_mesenteric_artery,-20.663,-129.24,934.23,7.32438328558179,400000,0.0018,1.5269,Artery,,
superior_mesenteric_artery,-43.543,-117.68,910.81,4.26458011177262,400000,0.0018,1.1651,Artery,,
superior_mesenteric_artery,-56.566,-113.78,917.18,4.34992109921627,400000,0.0018,1.1767,Artery,,
superior_mesenteric_artery,-53.5,-122.59,936.59,5.33300561396903,400000,0.0018,1.3029,Artery,terminal,
left_renal_artery,35.011,-102.45,1041,22.3642366102624,400000,0.0018,2.6681,Artery,,
left_renal_artery,22.574,-109.15,1041.4,57.7238818130546,400000,0.0018,4.2865,Artery,terminal,
right_renal_artery,-14.628,-105.76,1036.3,30.5717185434234,400000,0.0018,3.1195,Artery,,
right_renal_artery,-39.054,-99.874,1030,5.50131480675693,400000,0.0018,1.3233,Artery,terminal,
inferior_mesenteric_artery,9.3867,-131.05,981.57,16.874341618465,400000,0.0018,2.3176,Artery,,
inferior_mesenteric_artery,14.304,-134.4,973.55,15.2302000359512,400000,0.0018,2.2018,Artery,,
inferior_mesenteric_artery,16.292,-133.93,963.73,12.3972971663264,400000,0.0018,1.9865,Artery,,
inferior_mesenteric_artery,16.072,-131.73,950.97,9.64203043391459,400000,0.0018,1.7519,Artery,,
inferior_mesenteric_artery,11.482,-128.55,929.95,5.9542696355515,400000,0.0018,1.3767,Artery,,
inferior_mesenteric_artery,5.2956,-114.31,900.2,1.94887212532826,400000,0.0018,0.78762,Artery,terminal,
left_subclavian_artery,21.98,-91.845,1316.3,48.4179295364431,400000,0.0018,3.3837,Artery,,
left_subclavian_artery,21.818,-92.752,1327.5,48.454936398345,400000,0.0018,3.3218,Artery,bifurcation,
left_subclavian_artery,22.864,-94.331,1339,47.4582711555419,400000,0.0018,3.5097,Artery,,
left_subclavian_artery,31.953,-98.731,1349.6,47.9135859487378,400000,0.0018,3.7318,Artery,,
left_subclavian_artery,42.641,-100.47,1352.4,47.1510671249905,400000,0.0018,3.7554,Artery,,
left_subclavian_artery,53.421,-101.78,1350.6,44.3059728024186,400000,0.0018,3.8741,Artery,,
left_subclavian_artery,60.7,-101.65,1346.5,43.750859915042,400000,0.0018,3.9053,Artery,,
left_subclavian_artery,67.673,-101.61,1342.6,38.6981197401065,400000,0.0018,3.8867,Artery,,
left_subclavian_artery,73.964,-101.3,1339.5,34.665449359084,400000,0.0018,3.9273,Artery,,
left_subclavian_artery,82.213,-101.19,1336,35.9694316355262,400000,0.0018,3.9258,Artery,,
left_axillary_arterty,90.476,-98.026,1331.6,36.1162780642074,400000,0.0018,3.3906,Artery,,
left_axillary_arterty,103.46,-93.636,1325.8,34.6487541817406,400000,0.0018,3.321,Artery,,
left_axillary_arterty,122.83,-93.876,1317.8,32.8084015397816,400000,0.0018,3.2316,Artery,,
left_axillary_arterty,135.39,-90.822,1303.8,30.7877030383577,400000,0.0018,3.1305,Artery,,
left_axillary_arterty,141.48,-85.445,1288.1,29.5455758624154,400000,0.0018,3.0667,Artery,,
left_axillary_arterty,145.73,-83.237,1271.9,28.0410824401675,400000,0.0018,2.9876,Artery,,
left_brachial_artery,152.12,-80.904,1243.4,34.3406187317993,400000,0.0018,3.3062,Artery,,
left_brachial_artery,164.04,-76.816,1214.5,30.8644619172381,400000,0.0018,3.1344,Artery,,
left_brachial_artery,179,-76.099,1171,25.8823946336466,400000,0.0018,2.8703,Artery,,
left_brachial_artery,187.37,-82.713,1123,21.1115632334457,400000,0.0018,2.5923,Artery,,
left_brachial_artery,195.89,-86.659,1073.7,16.4863388407923,400000,0.0018,2.2908,Artery,,
left_brachial_artery,215.5,-85.043,1022.5,11.372209652043,400000,0.0018,1.9026,Artery,bifurcation,
left_radial_artery,227.3,-90.085,1008.6,10.3582382549572,400000,0.0018,1.8158,Artery,,
left_radial_artery,239.54,-93.529,992.83,9.78898606435641,400000,0.0018,1.7652,Artery,,
left_radial_artery,250.22,-93.818,975.58,9.26816881300569,400000,0.0018,1.7176,Artery,,
left_radial_artery,256.49,-90.243,954.23,8.64967319428549,400000,0.0018,1.6593,Artery,,
left_radial_artery,256.77,-85.607,930.66,8.11502234809174,400000,0.0018,1.6072,Artery,,
left_radial_artery,258.42,-88.336,905.41,7.41098191539653,400000,0.0018,1.5359,Artery,,
left_radial_artery,262.93,-100.68,877.61,6.76375250486843,400000,0.0018,1.4673,Artery,,
left_radial_artery,267.01,-115.58,852.92,6.10660781951856,400000,0.0018,1.3942,Artery,,
left_radial_artery,270.44,-121.21,823.34,5.35021082887976,400000,0.0018,1.305,Artery,,
left_radial_artery,278.41,-119.14,792.14,2.76711801402056,400000,0.0018,0.93851,Artery,terminal,
left_ulnar_artery,213.85,-80.244,1009.5,10.5197298461116,400000,0.0018,1.8299,Artery,,
left_ulnar_artery,212.98,-78.828,999.14,10.144859271306,400000,0.0018,1.797,Artery,bifurcation,
left_ulnar_artery,213.25,-85.493,982.26,9.71371199641192,400000,0.0018,1.7584,Artery,,
left_ulnar_artery,214.23,-96.217,962.45,9.00565057644752,400000,0.0018,1.6931,Artery,,
left_ulnar_artery,215.15,-101.56,928.98,8.15445363987623,400000,0.0018,1.6111,Artery,,
left_ulnar_artery,221.02,-105.22,893.59,7.18308324448276,400000,0.0018,1.5121,Artery,,
left_ulnar_artery,228.77,-111.98,868.46,6.5560928220591,400000,0.0018,1.4446,Artery,,
left_ulnar_artery,235.44,-121.22,844.1,5.90420496369648,400000,0.0018,1.3709,Artery,,
